"affected","implementer","year","flow","value"
"Mexico","Japan","2011","inward",0.0727375778880935
"Republic of Korea","Japan","2011","inward",0.0193921077708699
"Russia","Japan","2011","inward",0.0362131465271563
"Saudi Arabia","Japan","2011","inward",0.00133419231338139
"South Africa","Japan","2011","inward",0.141385571991299
"Turkey","Japan","2011","inward",0.0067104329875292
"United Kingdom","Japan","2011","inward",0.148069499195432
"United States of America","Japan","2011","inward",0.0241429369970097
"World","Japan","2011","inward",0.0505564530653653
"Argentina","Mexico","2011","inward",0.00667212627072766
"Australia","Mexico","2011","inward",0.0100565242892085
"Brazil","Mexico","2011","inward",0.0108840521497157
"Canada","Mexico","2011","inward",0.0371636320008324
"China","Mexico","2011","inward",0.0473196035634212
"France","Mexico","2011","inward",0.00136181833983866
"Germany","Mexico","2011","inward",0.00272202498844509
"India","Mexico","2011","inward",0.00536737769695509
"Indonesia","Mexico","2011","inward",0.0261521874159677
"Italy","Mexico","2011","inward",0.00134350254167653
"Japan","Mexico","2011","inward",0.00393624400324887
"Republic of Korea","Mexico","2011","inward",0.00160420813674793
"Russia","Mexico","2011","inward",0.00175615519818948
"Saudi Arabia","Mexico","2011","inward",0
"South Africa","Mexico","2011","inward",0
"Turkey","Mexico","2011","inward",0.00546864276524768
"United Kingdom","Mexico","2011","inward",0.011645443849141
"United States of America","Mexico","2011","inward",0.0894501702943036
"World","Mexico","2011","inward",0.0558376858268433
"Argentina","Republic of Korea","2011","inward",0.250314777036347
"Australia","Republic of Korea","2011","inward",0.0272420877452235
"Brazil","Republic of Korea","2011","inward",0.0155455733549553
"Canada","Republic of Korea","2011","inward",0.0605532823318369
"China","Republic of Korea","2011","inward",0.0423625840030623
"France","Republic of Korea","2011","inward",0.0404401541020407
"Germany","Republic of Korea","2011","inward",0.0742551457937026
"India","Republic of Korea","2011","inward",0.0952881947095366
"Indonesia","Republic of Korea","2011","inward",0.0258834601886356
"Italy","Republic of Korea","2011","inward",0.071069360764784
"Japan","Republic of Korea","2011","inward",0.0759218089692394
"Mexico","Republic of Korea","2011","inward",0.0341934035239216
"Russia","Republic of Korea","2011","inward",0.294656486519887
"Saudi Arabia","Republic of Korea","2011","inward",0.849011318180013
"South Africa","Republic of Korea","2011","inward",0.00486159408629759
"Turkey","Republic of Korea","2011","inward",0.008705462250345
"United Kingdom","Republic of Korea","2011","inward",0.0429185203181006
"United States of America","Republic of Korea","2011","inward",0.0767170738689552
"World","Republic of Korea","2011","inward",0.16198294055204
"Argentina","Russia","2011","inward",0.451190461869855
"Australia","Russia","2011","inward",0.244871948730483
"Brazil","Russia","2011","inward",0.823362157555977
"Canada","Russia","2011","inward",0.642488202578724
"China","Russia","2011","inward",0.294078545474148
"France","Russia","2011","inward",0.364008461779304
"Germany","Russia","2011","inward",0.435930959138173
"India","Russia","2011","inward",0.492601042041765
"Indonesia","Russia","2011","inward",0.376046822989492
"Italy","Russia","2011","inward",0.330459233955519
"Japan","Russia","2011","inward",0.774134962271663
"Mexico","Russia","2011","inward",0.509323827396301
"Republic of Korea","Russia","2011","inward",0.504204008160866
"Saudi Arabia","Russia","2011","inward",0.174038039378475
"South Africa","Russia","2011","inward",0.0802160750959504
"Turkey","Russia","2011","inward",0.407826858849264
"United Kingdom","Russia","2011","inward",0.537661320273845
"United States of America","Russia","2011","inward",0.482533394970907
"World","Russia","2011","inward",0.400880796848374
"Argentina","Saudi Arabia","2011","inward",0.0199175676782508
"Australia","Saudi Arabia","2011","inward",0.590079224741415
"Brazil","Saudi Arabia","2011","inward",0.381755535219315
"Canada","Saudi Arabia","2011","inward",0.340136429521724
"China","Saudi Arabia","2011","inward",0.156483462163745
"France","Saudi Arabia","2011","inward",0.147064328509537
"Germany","Saudi Arabia","2011","inward",0.214661387148183
"India","Saudi Arabia","2011","inward",0.0723500290563749
"Indonesia","Saudi Arabia","2011","inward",0.229408265733933
"Italy","Saudi Arabia","2011","inward",0.157751386674999
"Japan","Saudi Arabia","2011","inward",0.496166228828275
"Mexico","Saudi Arabia","2011","inward",0.362252065587918
"Republic of Korea","Saudi Arabia","2011","inward",0.416905210487289
"Russia","Saudi Arabia","2011","inward",0.00848080763300698
"South Africa","Saudi Arabia","2011","inward",0.264314891215459
"Turkey","Saudi Arabia","2011","inward",0.238790394209987
"United Kingdom","Saudi Arabia","2011","inward",0.0958090159319917
"United States of America","Saudi Arabia","2011","inward",0.262837748745132
"World","Saudi Arabia","2011","inward",0.23910078296571
"Argentina","South Africa","2011","inward",0.301824098944479
"Australia","South Africa","2011","inward",0.00880954896760944
"Brazil","South Africa","2011","inward",0.136047037918484
"Canada","South Africa","2011","inward",0.0315761599359235
"China","South Africa","2011","inward",0.191408447966016
"France","South Africa","2011","inward",0.0197945151442861
"Germany","South Africa","2011","inward",0.0697751639144823
"India","South Africa","2011","inward",0.0516594769282839
"Indonesia","South Africa","2011","inward",0.0559416934994691
"Italy","South Africa","2011","inward",0.050174343057926
"Japan","South Africa","2011","inward",0.0252422400608046
"Mexico","South Africa","2011","inward",0.178176003681568
"Republic of Korea","South Africa","2011","inward",0.234529232184903
"Russia","South Africa","2011","inward",0
"Saudi Arabia","South Africa","2011","inward",0.562632890803502
"Turkey","South Africa","2011","inward",0.00344253688131686
"United Kingdom","South Africa","2011","inward",0.0618710743141098
"United States of America","South Africa","2011","inward",0.0129794090249297
"World","South Africa","2011","inward",0.171165059243138
"Argentina","Turkey","2011","inward",0.0513036448926701
"Australia","Turkey","2011","inward",0.00225305632444437
"Brazil","Turkey","2011","inward",0.0199776119779707
"Canada","Turkey","2011","inward",0.0401689510785119
"China","Turkey","2011","inward",0.175615982912825
"France","Turkey","2011","inward",0.0397278163994392
"Germany","Turkey","2011","inward",0.0481762036849657
"India","Turkey","2011","inward",0.162099129665168
"Indonesia","Turkey","2011","inward",0.158125428883338
"Italy","Turkey","2011","inward",0.0488575999242232
"Japan","Turkey","2011","inward",0.0166869305107173
"Mexico","Turkey","2011","inward",0.364617350198971
"Republic of Korea","Turkey","2011","inward",0.0850053851456041
"Russia","Turkey","2011","inward",0.0762103935271019
"Saudi Arabia","Turkey","2011","inward",0.0251879767019035
"South Africa","Turkey","2011","inward",0.00192810056688207
"United Kingdom","Turkey","2011","inward",0.0219565303371476
"United States of America","Turkey","2011","inward",0.0473099864945414
"World","Turkey","2011","inward",0.0752116921889716
"Argentina","United Kingdom","2011","inward",0.212767845628741
"Australia","United Kingdom","2011","inward",0.270858773699499
"Brazil","United Kingdom","2011","inward",0.101312171477867
"Canada","United Kingdom","2011","inward",0.0490842903345076
"China","United Kingdom","2011","inward",0.0558893402001271
"France","United Kingdom","2011","inward",0.014699587904645
"Germany","United Kingdom","2011","inward",0.0225480424045211
"India","United Kingdom","2011","inward",0.0577833593325128
"Indonesia","United Kingdom","2011","inward",0.0289018797559128
"Italy","United Kingdom","2011","inward",0.01110722297433
"Japan","United Kingdom","2011","inward",0.0608951040726576
"Mexico","United Kingdom","2011","inward",0.0142325922739676
"Republic of Korea","United Kingdom","2011","inward",0.041257967631702
"Russia","United Kingdom","2011","inward",0.000274027968436575
"Saudi Arabia","United Kingdom","2011","inward",0
"South Africa","United Kingdom","2011","inward",0.106933964947688
"Turkey","United Kingdom","2011","inward",0.070873446706497
"United States of America","United Kingdom","2011","inward",0.0521173949316974
"World","United Kingdom","2011","inward",0.03723749714574
"Argentina","United States of America","2011","inward",0.237301338298676
"Australia","United States of America","2011","inward",0.107705939775819
"Brazil","United States of America","2011","inward",0.276183670053801
"Canada","United States of America","2011","inward",0.286704171868855
"China","United States of America","2011","inward",0.325587182200266
"France","United States of America","2011","inward",0.223795131481235
"Germany","United States of America","2011","inward",0.348013180988001
"India","United States of America","2011","inward",0.14374576526174
"Indonesia","United States of America","2011","inward",0.124641591022231
"Italy","United States of America","2011","inward",0.157108043531248
"Japan","United States of America","2011","inward",0.477757411654208
"Mexico","United States of America","2011","inward",0.341065416037434
"Republic of Korea","United States of America","2011","inward",0.561456448339519
"Russia","United States of America","2011","inward",0.467522577556876
"Saudi Arabia","United States of America","2011","inward",0.0291108965094639
"South Africa","United States of America","2011","inward",0.150139513045372
"Turkey","United States of America","2011","inward",0.180165363154499
"United Kingdom","United States of America","2011","inward",0.263817858565337
"World","United States of America","2011","inward",0.285068502436351
"Argentina","World","2011","inward",0.144348401431402
"Australia","World","2011","inward",0.186922155411099
"Brazil","World","2011","inward",0.246017393658351
"Canada","World","2011","inward",0.259660555388908
"China","World","2011","inward",0.144612490932321
"France","World","2011","inward",0.102938869178935
"Germany","World","2011","inward",0.136157108119342
"India","World","2011","inward",0.143857503026241
"Indonesia","World","2011","inward",0.124444263470425
"Italy","World","2011","inward",0.082341177463017
"Japan","World","2011","inward",0.310976067856679
"Mexico","World","2011","inward",0.307926479696261
"Republic of Korea","World","2011","inward",0.384046765107705
"Russia","World","2011","inward",0.177177731347846
"Saudi Arabia","World","2011","inward",0.196056762835209
"South Africa","World","2011","inward",0.142272737193743
"Turkey","World","2011","inward",0.124200125204179
"United Kingdom","World","2011","inward",0.115763668210397
"United States of America","World","2011","inward",0.128662239958933
"World","World","2011","inward",0.161377301926784
"Australia","Argentina","2012","inward",0.854661940552394
"Brazil","Argentina","2012","inward",0.88644833452822
"Canada","Argentina","2012","inward",0.424245097713245
"China","Argentina","2012","inward",0.780871855461504
"France","Argentina","2012","inward",0.552139695037535
"Germany","Argentina","2012","inward",0.687308483354251
"India","Argentina","2012","inward",0.792359344230605
"Indonesia","Argentina","2012","inward",0.843621850608786
"Italy","Argentina","2012","inward",0.602530499672823
"Japan","Argentina","2012","inward",0.684496215670357
"Mexico","Argentina","2012","inward",0.873861572570693
"Republic of Korea","Argentina","2012","inward",0.602150656529175
"Russia","Argentina","2012","inward",0.846570960523459
"South Africa","Argentina","2012","inward",0.696926358398813
"Turkey","Argentina","2012","inward",0.575839412119879
"United Kingdom","Argentina","2012","inward",0.703792196960509
"United States of America","Argentina","2012","inward",0.648129632281156
"World","Argentina","2012","inward",0.765713180789053
"Argentina","Australia","2012","inward",0
"Brazil","Australia","2012","inward",0.0270128141625282
"Canada","Australia","2012","inward",0.00145782419080187
"China","Australia","2012","inward",0.0252943981936115
"France","Australia","2012","inward",0.0371565122813672
"Germany","Australia","2012","inward",0.00489263971916991
"India","Australia","2012","inward",0.0105577876588489
"Indonesia","Australia","2012","inward",0.00869749101799305
